product_id;product_name;product_description;product_isbn;product_quantity;product_retail_price;product_price;product_image_small;product_image_medium;product_image_large;product_main_category;product_sub_category_1;product_sub_category_2;product_other_category;product_condition;product_color_choices;product_size_choices;product_other_choices;product_weight;product_length;product_width;product_height;related_products
1060;Ceramics: Kutahya Bowl Classic-I Colorful-8 in.(Seramikler: Kutahya Kase Klasik Renki-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Classic (Klasik) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create.  <p>Dia (Cap:): 8 in. (20 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWKL0020-01;50;259.00;195.00;images/product/BWKL0020-01-T.jpg;images/product/BWKL0020-01-Q.jpg;images/product/BWKL0020-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;1077,1055,1080;
1061;Ceramics: Kutahya Bowl Classic-II Colorful-8 in.(Seramikler: Kutahya Kase Klasik Renki-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Classic (Klasik)<p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 8 in. (20 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWKL0020-02;50;259.00;195.00;images/product/BWKL0020-02-T.jpg;images/product/BWKL0020-02-Q.jpg;images/product/BWKL0020-02-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;1084,1085,1074;
1062;Ceramics: Kutahya Bowl Classic-I Blue/White-8 in.(Seramikler: Kutahya Kase Klasik Mavi/Beyaz-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Classic (Klasik) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 8 in. (20 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.) ;BWKL0120-01;50;259.00;195.00;images/product/BWKL0120-01-T.jpg;images/product/BWKL0120-01-Q.jpg;images/product/BWKL0120-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;1063,1081,1085;
1063;Ceramics: Kutahya Bowl Modern-I Red-8 in.(Seramikler: Kutahya Kase Modern Kirmizi-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.) ;BWML0420-01;50;259.00;195.00;images/product/BWML0420-01-T.jpg;images/product/BWML0420-01-Q.jpg;images/product/BWML0420-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;;
1064;Ceramics: Kutahya Bowl Modern-II Yellow-8 in.(Seramikler: Kutahya Kase Modern Sari-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.) ;BWML0720-01;50;259.00;195.00;images/product/BWML0720-01-T.jpg;images/product/BWML0720-01-Q.jpg;images/product/BWML0720-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;;
1065;Ceramics: Kutahya Bowl Modern-III Green-8 in.(Seramikler: Kutahya Kase Modern Green-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.) ;BWML0820-01;50;259.00;195.00;images/product/BWML0820-01-T.jpg;images/product/BWML0820-01-Q.jpg;images/product/BWML0820-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;;
1066;Ceramics: Kutahya Bowl Modern-IV Purple-8 in.(Seramikler: Kutahya Kase Modern Bordo-20 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWML0920-01;50;259.00;195.00;images/product/BWML0920-01-T.jpg;images/product/BWML0920-01-Q.jpg;images/product/BWML0920-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;;
1067;Ceramics: Kutahya Vase Teardrop Free Form-I Colorful 8 in.(Seramikler: Kutahya Vazo Gozyasi Serbest;Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Free Form (Serbest Desen) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Height (Y&#369~kseklik:): 8 in. (20 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);VTFF0020-01;50;299.00;239.00;images/product/VTFF0020-01-T.jpg;images/product/VTFF0020-01-Q.jpg;images/product/VTFF0020-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Vases (Vazolar)-20 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-25 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;8;0;;
1068;Ceramics: Kutahya Bowl Free Form-I Colorful-10 in.(Seramikler: Kutahya Kase Serbest Desen Renkli-25;Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Free Form (Serbest Desen) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWFF0025-01;50;299.00;259.00;images/product/BWFF0025-01-T.jpg;images/product/BWFF0025-01-Q.jpg;images/product/BWFF0025-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;;
1069;Ceramics: Kutahya Bowl Free Form-I Blue/White-10 in.(Seramikler: Kutahya Kase Serbest Desen Mavi/Be;Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Free Form (Serbest Desen) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create.  <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWFF0125-01;50;299.00;259.00;images/product/BWFF0125-01-T.jpg;images/product/BWFF0125-01-Q.jpg;images/product/BWFF0125-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;;
1070;Ceramics: Kutahya Bowl Free Form-II Blue/White-10 in.(Seramikler: Kutahya Kase Serbest Desen Mavi/B;Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Free Form (Serbest Desen) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWFF0125-02;50;299.00;259.00;images/product/BWFF0125-02-T.jpg;images/product/BWFF0125-02-Q.jpg;images/product/BWFF0125-02-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;;
1071;Ceramics: Kutahya Bowl Classic-I Colorful-10 in.(Seramikler: Kutahya Kase Klasik Renkli-25 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Classic (Klasik) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create.  <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.) <p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWKL0025-01;50;299.00;259.00;images/product/BWKL0025-01-T.jpg;images/product/BWKL0025-01-Q.jpg;images/product/BWKL0025-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;1075,1070,1072;
1072;Ceramics: Kutahya Bowl Classic-II Colorful-10 in.(Seramikler: Kutahya Kase Klasik Renkli-25 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Classic (Klasik) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWKL0025-02;50;299.00;259.00;images/product/BWKL0025-02-T.jpg;images/product/BWKL0025-02-Q.jpg;images/product/BWKL0025-02-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;1071,1083,1059;
1073;Ceramics: Kutahya Bowl Modern-I Red-10 in.(Seramikler: Kutahya Kase Modern Kirmizi-25 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWML0425-01;50;299.00;259.00;images/product/BWML0425-01-T.jpg;images/product/BWML0425-01-Q.jpg;images/product/BWML0425-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;;
1074;Ceramics: Kutahya Bowl Modern-II Blue-10 in.(Seramikler: Kutahya Kase Modern Mavi-25 cm);Exquisite hand-made ceramics from Kutahya, Turkey. (Kutahya, Turkiye'den mukemmel el isi seramik) <p>Design Type (Desen Tipi): Modern (Modern) <p>The origin of Cini ceramics is found in an age-old tale: There once was a mysterious woman who sold cooking ware in the bazaar which was made from a special type of soil. People were fascinated by these pots and pans and after a while they wondered where this woman had obtained the material to make these wonderful wares. Many decided to follow her to find the place where she extracted the special soil. Today, this is the place which is now the Anatolian city called Kutahya. <p>According to historians, Cini was introduced to the world when the Turks entered into Anatolia in 1071 A.D. The various designs and motifs of Cini reflect the shapes and colors of the earth and soil in an artistic way. These ceramics are hand-shaped and hand-painted with care and precision by superior artisans who continue the age-old craft. <p>Cini ceramics’ figures, designs and motifs evoke an ever-connecting link with the past and nature in truly unique art forms. Look at them carefully, touch them and possess them. Feel the distinction they create. <p>Dia (Cap:): 10 in. (25 cm) <p>Shipped in a velvet box. (Kadife Kutuda g&#337~nderilmektedir.)<p>Price includes shipping fee, delivered right to your door. (Kap&#305~n&#305~za kadar teslim masraf&#305~ fiyat&#305~miza dahildir.);BWML0525-01;50;299.00;259.00;images/product/BWML0525-01-T.jpg;images/product/BWML0525-01-Q.jpg;images/product/BWML0525-01-Z.jpg;Others (Digerleri);Ceramics (Seramik);Bowls (Kaseler)-25 cm;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Ceramics (Seramikler),Bowls (Kaseler)-20 cm,Bowls (Kaseler)-30 cm,Jars (Kavanozlar),Plates (Tabaklar)-25 cm,Plates (Tabaklar)-30 cm,Plates (Tabaklar)-40 cm,Tiles & Panels (Karo & Panolar),Vases (Vazolar)-20 cm,Vases (Vazolar)-30 cm;New;;;;0.00;0;10;0;;
